label,Number of vcis,Operation Type,Message size,Number of entities,Number of communicators,Total message rates,Total bandwidth
pth_vciopt_Ncomm,20,PT2PT,256,5,2,0.9281,237.5876
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,256,5,1,1.6615,425.3486
abt_vci_Ncomm_Nes,20,PT2PT,256,5,2,2.9311,750.3512
proc,20,PT2PT,256,6,1,11.2971,2892.0693
pth_novci_1comm,20,PT2PT,256,6,1,0.2998,76.7513
pth_vciopt_Ncomm,20,PT2PT,256,6,2,1.1061,283.1662
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,256,6,1,1.8317,468.911
abt_vci_Ncomm_Nes,20,PT2PT,256,6,2,4.136,1058.8248
proc,20,PT2PT,256,7,1,15.209,3893.4974
pth_novci_1comm,20,PT2PT,256,7,1,0.311,79.6276
pth_vciopt_Ncomm,20,PT2PT,256,7,2,0.8342,213.5448
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,256,7,1,2.068,529.3967
abt_vci_Ncomm_Nes,20,PT2PT,256,7,2,2.2809,583.9153
proc,20,PT2PT,256,8,1,16.522,4229.6327
pth_novci_1comm,20,PT2PT,256,8,1,0.3075,78.71
pth_vciopt_Ncomm,20,PT2PT,256,8,2,0.8607,220.3487
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,256,8,1,1.9408,496.8445
abt_vci_Ncomm_Nes,20,PT2PT,256,8,2,3.7432,958.2617
proc,20,PT2PT,256,9,1,19.036,4873.2147
pth_novci_1comm,20,PT2PT,256,9,1,0.2799,71.6564
pth_vciopt_Ncomm,20,PT2PT,256,9,2,0.991,253.6956
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,256,9,1,1.7568,449.7393
abt_vci_Ncomm_Nes,20,PT2PT,256,9,2,3.9548,1012.4288
proc,20,PT2PT,256,10,1,23.1469,5925.6131
pth_novci_1comm,20,PT2PT,256,10,1,0.2637,67.495
pth_vciopt_Ncomm,20,PT2PT,256,10,2,0.9971,255.2484
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,256,10,1,2.1613,553.2887
abt_vci_Ncomm_Nes,20,PT2PT,256,10,2,3.835,981.7594
proc,20,PT2PT,256,11,1,21.8023,5581.396
pth_novci_1comm,20,PT2PT,256,11,1,0.2881,73.7576
pth_vciopt_Ncomm,20,PT2PT,256,11,2,0.8055,206.1982
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,256,11,1,2.085,533.7701
abt_vci_Ncomm_Nes,20,PT2PT,256,11,2,3.986,1020.4194
proc,20,PT2PT,256,12,1,28.9127,7401.6438
pth_novci_1comm,20,PT2PT,256,12,1,0.2847,72.8823
pth_vciopt_Ncomm,20,PT2PT,256,12,2,1.024,262.1434
